created_at,reviewer_name,review_text,rating_overall,like_count,restaurant_name,city,primary_cuisine,date,year_month,day_of_week,hour_of_day,restaurant_review_count,restaurant_overall_rating
2023-12-12 01:47:00,user_402,Spices were well balanced.,5,308,Biryani Blues,Hyderabad,street food,2023-12-12,2023-12,1,1,6349,3.0
2023-04-01 20:42:00,user_1567,Spices were well balanced.,5,471,Curry Nation,Mumbai,north indian,2023-04-01,2023-04,5,20,6394,2.99
2023-01-22 13:11:00,user_775,Rice was undercooked. chicken biryani was perfectly cooked.,5,220,Pizza Junction,Chennai,biryani,2023-01-22,2023-01,6,13,6182,2.99
2023-10-27 18:09:00,user_1438,Packaging was neat.,3,126,Wok & Roll,Delhi,pizza,2023-10-27,2023-10,4,18,6201,3.01
2023-07-05 23:40:00,user_381,Paneer curry was too salty.,2,36,Biryani Blues,Chennai,biryani,2023-07-05,2023-07,2,23,6349,3.0
2023-01-18 02:36:00,user_72,Packaging was neat.,2,363,Biryani Blues,Hyderabad,north indian,2023-01-18,2023-01,2,2,6349,3.0
2023-09-30 09:27:00,user_276,Food arrived cold. gravy lacked flavor.,4,68,Biryani Blues,Mumbai,north indian,2023-09-30,2023-09,5,9,6349,3.0
2023-09-18 22:13:00,user_1879,Spices were well balanced. fries were soggy.,1,313,Masala Magic,Hyderabad,curry,2023-09-18,2023-09,0,22,6192,2.96
2023-10-07 12:07:00,user_1592,Food arrived cold.,5,269,Spice Villa,Kolkata,south indian,2023-10-07,2023-10,5,12,6366,2.99
2023-01-07 13:33:00,user_92,Food spilled during delivery.,3,191,Wok & Roll,Delhi,curry,2023-01-07,2023-01,5,13,6201,3.01
2023-10-27 11:40:00,user_1443,Paneer curry was too salty.,5,323,Masala Magic,Chennai,north indian,2023-10-27,2023-10,4,11,6192,2.96
2023-07-19 16:11:00,user_751,Food spilled during delivery. portion size was generous.,3,384,Pizza Junction,Kolkata,pizza,2023-07-19,2023-07,2,16,6182,2.99
2023-09-09 20:04:00,user_544,Food arrived cold. delivery was late.,1,327,Masala Magic,Bangalore,south indian,2023-09-09,2023-09,5,20,6192,2.96
2023-03-01 14:19:00,user_77,Food spilled during delivery. chicken biryani was perfectly cooked.,1,70,Urban Tadka,Hyderabad,street food,2023-03-01,2023-03,2,14,6131,2.98
2023-02-12 01:12:00,user_1824,Rice was undercooked. chicken biryani was perfectly cooked. naan was rubbery.,2,100,Biryani Blues,Kolkata,curry,2023-02-12,2023-02,6,1,6349,3.0
2023-05-06 12:31:00,user_104,Packaging was neat. oil was excessive.,2,173,Curry Nation,Chennai,north indian,2023-05-06,2023-05,5,12,6394,2.99
2023-02-04 10:32:00,user_502,Gravy lacked flavor.,2,235,The Hungry Fork,Hyderabad,curry,2023-02-04,2023-02,5,10,6185,3.02
2023-09-22 16:13:00,user_1970,Rice was undercooked. oil was excessive. chicken biryani was perfectly cooked.,2,86,Urban Tadka,Mumbai,chinese,2023-09-22,2023-09,4,16,6131,2.98
2023-10-25 18:28:00,user_1407,Paneer curry was too salty.,5,5,Pizza Junction,Kolkata,south indian,2023-10-25,2023-10,2,18,6182,2.99
2023-06-27 07:32:00,user_1357,Delivery was late. spices were well balanced.,4,216,Biryani Blues,Chennai,chinese,2023-06-27,2023-06,1,7,6349,3.0
2023-11-19 01:14:00,user_657,Food arrived cold. chicken biryani was perfectly cooked.,2,298,Pizza Junction,Delhi,biryani,2023-11-19,2023-11,6,1,6182,2.99
2023-06-13 03:31:00,user_926,Packaging was neat.,3,405,Urban Tadka,Delhi,north indian,2023-06-13,2023-06,1,3,6131,2.98
2023-11-06 04:00:00,user_1163,Spices were well balanced. oil was excessive. rice was undercooked.,5,137,Pizza Junction,Delhi,pizza,2023-11-06,2023-11,0,4,6182,2.99
2023-11-26 13:35:00,user_71,Food arrived cold. fries were soggy. packaging was neat.,3,231,Masala Magic,Hyderabad,curry,2023-11-26,2023-11,6,13,6192,2.96
2023-11-16 17:37:00,user_1604,Oil was excessive. delivery was late.,5,377,The Hungry Fork,Mumbai,north indian,2023-11-16,2023-11,3,17,6185,3.02
2023-05-20 03:23:00,user_1182,Paneer curry was too salty.,1,291,The Hungry Fork,Bangalore,biryani,2023-05-20,2023-05,5,3,6185,3.02
2023-01-15 22:11:00,user_1808,Delivery was late. food arrived cold. dessert was fresh and tasty.,3,219,Urban Tadka,Bangalore,chinese,2023-01-15,2023-01,6,22,6131,2.98
2023-03-16 11:00:00,user_1885,Spices were well balanced.,3,23,Wok & Roll,Kolkata,north indian,2023-03-16,2023-03,3,11,6201,3.01
2023-07-11 04:59:00,user_805,Food arrived cold. taste was amazing. chicken biryani was perfectly cooked.,4,171,Spice Villa,Pune,north indian,2023-07-11,2023-07,1,4,6366,2.99
2023-05-23 09:12:00,user_1479,Chicken biryani was perfectly cooked.,4,349,Wok & Roll,Hyderabad,pizza,2023-05-23,2023-05,1,9,6201,3.01
2023-04-08 12:57:00,user_526,Paneer curry was too salty. dessert was fresh and tasty. food arrived cold.,1,429,Wok & Roll,Bangalore,street food,2023-04-08,2023-04,5,12,6201,3.01
2023-06-14 08:24:00,user_1465,Taste was amazing. portion size was generous. food arrived cold.,5,330,Curry Nation,Hyderabad,chinese,2023-06-14,2023-06,2,8,6394,2.99
2023-04-16 02:31:00,user_68,Packaging was neat.,5,426,Biryani Blues,Bangalore,south indian,2023-04-16,2023-04,6,2,6349,3.0
2023-10-07 14:48:00,user_1481,Fries were soggy. taste was amazing.,1,264,Wok & Roll,Hyderabad,curry,2023-10-07,2023-10,5,14,6201,3.01
2023-01-06 12:47:00,user_1822,Paneer curry was too salty. fries were soggy. portion size was generous.,1,132,Masala Magic,Hyderabad,biryani,2023-01-06,2023-01,4,12,6192,2.96
2023-06-14 09:52:00,user_1963,Portion size was generous.,2,178,Curry Nation,Mumbai,biryani,2023-06-14,2023-06,2,9,6394,2.99
2023-03-31 07:59:00,user_1078,Fries were soggy. oil was excessive. dessert was fresh and tasty.,2,78,Biryani Blues,Chennai,south indian,2023-03-31,2023-03,4,7,6349,3.0
2023-03-31 21:46:00,user_1719,Packaging was neat. food spilled during delivery.,4,417,The Hungry Fork,Hyderabad,biryani,2023-03-31,2023-03,4,21,6185,3.02
2023-10-27 09:46:00,user_704,Portion size was generous. fries were soggy.,2,99,Urban Tadka,Mumbai,pizza,2023-10-27,2023-10,4,9,6131,2.98
2023-11-13 06:57:00,user_1629,Gravy lacked flavor. naan was rubbery.,4,387,Masala Magic,Hyderabad,curry,2023-11-13,2023-11,0,6,6192,2.96
2023-07-31 21:30:00,user_920,Dessert was fresh and tasty.,1,123,Wok & Roll,Pune,biryani,2023-07-31,2023-07,0,21,6201,3.01
2023-05-24 03:12:00,user_1170,Gravy lacked flavor.,1,127,The Hungry Fork,Mumbai,north indian,2023-05-24,2023-05,2,3,6185,3.02
2023-01-25 19:53:00,user_1769,Chicken biryani was perfectly cooked. packaging was neat. delivery was late.,5,284,Pizza Junction,Kolkata,biryani,2023-01-25,2023-01,2,19,6182,2.99
2023-10-16 06:06:00,user_1909,Delivery was late. gravy lacked flavor. chicken biryani was perfectly cooked.,4,157,Masala Magic,Hyderabad,north indian,2023-10-16,2023-10,0,6,6192,2.96
2023-07-28 07:49:00,user_1334,Chicken biryani was perfectly cooked.,3,138,Masala Magic,Delhi,street food,2023-07-28,2023-07,4,7,6192,2.96
2023-01-04 01:46:00,user_373,Portion size was generous.,4,141,Biryani Blues,Kolkata,curry,2023-01-04,2023-01,2,1,6349,3.0
2023-07-30 23:25:00,user_1071,Portion size was generous.,2,180,Wok & Roll,Kolkata,south indian,2023-07-30,2023-07,6,23,6201,3.01
2023-01-27 09:39:00,user_1909,Food spilled during delivery. chicken biryani was perfectly cooked.,2,160,Biryani Blues,Kolkata,biryani,2023-01-27,2023-01,4,9,6349,3.0
2023-12-05 17:19:00,user_782,Chicken biryani was perfectly cooked. rice was undercooked. food arrived cold.,3,457,Urban Tadka,Bangalore,pizza,2023-12-05,2023-12,1,17,6131,2.98
2023-11-09 01:06:00,user_932,Chicken biryani was perfectly cooked.,1,119,Urban Tadka,Kolkata,chinese,2023-11-09,2023-11,3,1,6131,2.98
2023-04-28 09:28:00,user_751,Chicken biryani was perfectly cooked.,3,362,Biryani Blues,Pune,pizza,2023-04-28,2023-04,4,9,6349,3.0
2023-12-07 00:19:00,user_1374,Fries were soggy.,3,51,Curry Nation,Delhi,biryani,2023-12-07,2023-12,3,0,6394,2.99
2023-07-14 09:22:00,user_1863,Food spilled during delivery.,3,1,The Hungry Fork,Bangalore,pizza,2023-07-14,2023-07,4,9,6185,3.02
2023-06-11 09:00:00,user_1131,Fries were soggy. paneer curry was too salty. taste was amazing.,3,105,Wok & Roll,Bangalore,chinese,2023-06-11,2023-06,6,9,6201,3.01
2023-06-07 23:58:00,user_1224,Gravy lacked flavor.,5,307,Wok & Roll,Mumbai,biryani,2023-06-07,2023-06,2,23,6201,3.01
2023-05-12 11:33:00,user_666,Fries were soggy. chicken biryani was perfectly cooked. gravy lacked flavor.,3,465,The Hungry Fork,Hyderabad,curry,2023-05-12,2023-05,4,11,6185,3.02
2023-03-26 03:27:00,user_1215,Dessert was fresh and tasty.,5,163,Spice Villa,Delhi,south indian,2023-03-26,2023-03,6,3,6366,2.99
2023-03-09 09:48:00,user_103,Spices were well balanced. portion size was generous.,5,136,Pizza Junction,Hyderabad,north indian,2023-03-09,2023-03,3,9,6182,2.99
2023-06-18 16:18:00,user_738,Oil was excessive.,1,68,Pizza Junction,Pune,street food,2023-06-18,2023-06,6,16,6182,2.99
2023-11-10 14:39:00,user_1752,Portion size was generous. naan was rubbery. food spilled during delivery.,1,297,The Hungry Fork,Pune,south indian,2023-11-10,2023-11,4,14,6185,3.02
2023-10-24 11:17:00,user_895,Rice was undercooked. delivery was late.,2,12,Biryani Blues,Bangalore,south indian,2023-10-24,2023-10,1,11,6349,3.0
2023-04-04 11:25:00,user_1293,Food arrived cold. dessert was fresh and tasty.,1,114,Masala Magic,Mumbai,north indian,2023-04-04,2023-04,1,11,6192,2.96
2023-02-05 06:03:00,user_851,Delivery was late.,4,289,Curry Nation,Chennai,south indian,2023-02-05,2023-02,6,6,6394,2.99
2023-02-19 23:28:00,user_1135,Paneer curry was too salty.,2,399,Biryani Blues,Delhi,biryani,2023-02-19,2023-02,6,23,6349,3.0
2023-10-14 02:17:00,user_892,Taste was amazing. naan was rubbery. food spilled during delivery.,2,150,Masala Magic,Kolkata,pizza,2023-10-14,2023-10,5,2,6192,2.96
2023-12-06 14:18:00,user_183,Chicken biryani was perfectly cooked. dessert was fresh and tasty.,2,120,Spice Villa,Hyderabad,north indian,2023-12-06,2023-12,2,14,6366,2.99
2023-01-01 17:48:00,user_1077,Rice was undercooked. food arrived cold.,1,236,Spice Villa,Delhi,biryani,2023-01-01,2023-01,6,17,6366,2.99
2023-04-02 11:33:00,user_700,Spices were well balanced.,1,258,Masala Magic,Mumbai,curry,2023-04-02,2023-04,6,11,6192,2.96
2023-08-13 00:26:00,user_1091,Dessert was fresh and tasty.,5,75,Spice Villa,Hyderabad,street food,2023-08-13,2023-08,6,0,6366,2.99
2023-03-05 05:50:00,user_1229,Oil was excessive. gravy lacked flavor. fries were soggy.,3,318,The Hungry Fork,Bangalore,biryani,2023-03-05,2023-03,6,5,6185,3.02
2023-06-04 17:18:00,user_838,Fries were soggy. gravy lacked flavor. spices were well balanced.,1,324,Biryani Blues,Mumbai,north indian,2023-06-04,2023-06,6,17,6349,3.0
2023-08-13 09:37:00,user_691,Taste was amazing.,3,276,Masala Magic,Mumbai,chinese,2023-08-13,2023-08,6,9,6192,2.96
2023-05-07 09:09:00,user_1959,Chicken biryani was perfectly cooked.,5,279,Curry Nation,Mumbai,curry,2023-05-07,2023-05,6,9,6394,2.99
2023-01-31 07:23:00,user_834,Oil was excessive.,4,105,Spice Villa,Pune,pizza,2023-01-31,2023-01,1,7,6366,2.99
2023-03-04 22:13:00,user_548,Naan was rubbery.,3,86,Pizza Junction,Pune,street food,2023-03-04,2023-03,5,22,6182,2.99
2023-07-01 10:00:00,user_1322,Food arrived cold. dessert was fresh and tasty.,2,465,Biryani Blues,Kolkata,south indian,2023-07-01,2023-07,5,10,6349,3.0
2023-01-11 12:14:00,user_330,Rice was undercooked. paneer curry was too salty. portion size was generous.,1,288,Pizza Junction,Hyderabad,curry,2023-01-11,2023-01,2,12,6182,2.99
2023-03-10 05:14:00,user_1658,Chicken biryani was perfectly cooked. gravy lacked flavor. food arrived cold.,1,463,Urban Tadka,Mumbai,south indian,2023-03-10,2023-03,4,5,6131,2.98
2023-08-22 06:09:00,user_1524,Packaging was neat.,2,102,The Hungry Fork,Hyderabad,curry,2023-08-22,2023-08,1,6,6185,3.02
2023-09-20 06:49:00,user_911,Food spilled during delivery. taste was amazing. rice was undercooked.,3,228,The Hungry Fork,Delhi,pizza,2023-09-20,2023-09,2,6,6185,3.02
2023-06-30 11:54:00,user_338,Dessert was fresh and tasty. chicken biryani was perfectly cooked. spices were well balanced.,5,183,Urban Tadka,Kolkata,north indian,2023-06-30,2023-06,4,11,6131,2.98
2023-09-13 03:25:00,user_132,Paneer curry was too salty. dessert was fresh and tasty.,4,265,Masala Magic,Delhi,chinese,2023-09-13,2023-09,2,3,6192,2.96
2023-10-02 22:33:00,user_1437,Spices were well balanced.,2,171,Biryani Blues,Kolkata,street food,2023-10-02,2023-10,0,22,6349,3.0
2023-06-24 00:29:00,user_304,Gravy lacked flavor. delivery was late.,3,355,Urban Tadka,Mumbai,chinese,2023-06-24,2023-06,5,0,6131,2.98
2023-07-25 22:29:00,user_676,Taste was amazing. chicken biryani was perfectly cooked. fries were soggy.,2,47,Urban Tadka,Chennai,street food,2023-07-25,2023-07,1,22,6131,2.98
2023-04-08 13:05:00,user_1575,Dessert was fresh and tasty.,3,178,Curry Nation,Pune,north indian,2023-04-08,2023-04,5,13,6394,2.99
2023-06-15 02:37:00,user_682,Spices were well balanced.,4,445,Pizza Junction,Kolkata,pizza,2023-06-15,2023-06,3,2,6182,2.99
2023-05-18 00:05:00,user_572,Oil was excessive.,2,336,Urban Tadka,Bangalore,chinese,2023-05-18,2023-05,3,0,6131,2.98
2023-06-01 01:33:00,user_941,Dessert was fresh and tasty. paneer curry was too salty. food spilled during delivery.,3,377,Masala Magic,Delhi,curry,2023-06-01,2023-06,3,1,6192,2.96
2023-09-21 06:52:00,user_1583,Portion size was generous.,4,347,Masala Magic,Kolkata,curry,2023-09-21,2023-09,3,6,6192,2.96
2023-09-13 01:28:00,user_229,Naan was rubbery.,2,117,Masala Magic,Delhi,pizza,2023-09-13,2023-09,2,1,6192,2.96
2023-01-19 00:55:00,user_316,Gravy lacked flavor. fries were soggy. portion size was generous.,2,169,Wok & Roll,Bangalore,north indian,2023-01-19,2023-01,3,0,6201,3.01
2023-02-15 06:10:00,user_992,Gravy lacked flavor. delivery was late. packaging was neat.,4,382,The Hungry Fork,Hyderabad,curry,2023-02-15,2023-02,2,6,6185,3.02
2023-08-18 01:02:00,user_1053,Food spilled during delivery. rice was undercooked.,5,495,Wok & Roll,Delhi,street food,2023-08-18,2023-08,4,1,6201,3.01
2023-07-06 01:44:00,user_1124,Food arrived cold. delivery was late.,1,444,Biryani Blues,Delhi,north indian,2023-07-06,2023-07,3,1,6349,3.0
2023-02-07 15:14:00,user_1075,Spices were well balanced. oil was excessive.,5,317,Urban Tadka,Pune,street food,2023-02-07,2023-02,1,15,6131,2.98
2023-01-09 18:23:00,user_1847,Food spilled during delivery. dessert was fresh and tasty. chicken biryani was perfectly cooked.,3,142,Pizza Junction,Pune,north indian,2023-01-09,2023-01,0,18,6182,2.99
2023-09-23 18:03:00,user_126,Packaging was neat.,1,277,Spice Villa,Delhi,north indian,2023-09-23,2023-09,5,18,6366,2.99
2023-08-29 06:48:00,user_1452,Fries were soggy. rice was undercooked. taste was amazing.,1,37,Urban Tadka,Delhi,pizza,2023-08-29,2023-08,1,6,6131,2.98
2023-03-15 16:34:00,user_1032,Rice was undercooked. food arrived cold. oil was excessive.,3,250,Masala Magic,Bangalore,south indian,2023-03-15,2023-03,2,16,6192,2.96
2023-04-20 11:59:00,user_335,Rice was undercooked. dessert was fresh and tasty. food arrived cold.,5,373,Biryani Blues,Bangalore,curry,2023-04-20,2023-04,3,11,6349,3.0
2023-04-10 04:46:00,user_1363,Taste was amazing. gravy lacked flavor.,5,351,Biryani Blues,Kolkata,pizza,2023-04-10,2023-04,0,4,6349,3.0
2023-05-06 23:31:00,user_252,Packaging was neat. dessert was fresh and tasty.,1,128,Wok & Roll,Hyderabad,chinese,2023-05-06,2023-05,5,23,6201,3.01
2023-03-28 13:44:00,user_667,Rice was undercooked.,2,12,Spice Villa,Hyderabad,south indian,2023-03-28,2023-03,1,13,6366,2.99
2023-08-09 08:56:00,user_737,Dessert was fresh and tasty. fries were soggy. delivery was late.,4,485,Masala Magic,Kolkata,chinese,2023-08-09,2023-08,2,8,6192,2.96
2023-01-31 17:31:00,user_1397,Paneer curry was too salty. rice was undercooked. naan was rubbery.,4,358,Masala Magic,Delhi,biryani,2023-01-31,2023-01,1,17,6192,2.96
2023-04-25 08:38:00,user_877,Dessert was fresh and tasty. spices were well balanced. chicken biryani was perfectly cooked.,2,423,Wok & Roll,Bangalore,pizza,2023-04-25,2023-04,1,8,6201,3.01
2023-07-20 13:23:00,user_1019,Portion size was generous.,2,197,Urban Tadka,Kolkata,north indian,2023-07-20,2023-07,3,13,6131,2.98
2023-12-04 18:22:00,user_420,Rice was undercooked. fries were soggy. food arrived cold.,1,369,Urban Tadka,Delhi,curry,2023-12-04,2023-12,0,18,6131,2.98
2023-10-16 07:20:00,user_423,Oil was excessive. food spilled during delivery. packaging was neat.,2,370,Spice Villa,Kolkata,curry,2023-10-16,2023-10,0,7,6366,2.99
2023-03-12 03:38:00,user_1876,Paneer curry was too salty. food arrived cold. rice was undercooked.,5,264,The Hungry Fork,Pune,street food,2023-03-12,2023-03,6,3,6185,3.02
2023-06-04 09:58:00,user_121,Paneer curry was too salty.,4,92,Urban Tadka,Bangalore,chinese,2023-06-04,2023-06,6,9,6131,2.98
2023-11-27 19:26:00,user_1981,Taste was amazing. fries were soggy.,1,229,Wok & Roll,Hyderabad,pizza,2023-11-27,2023-11,0,19,6201,3.01
2023-11-05 17:04:00,user_1876,Dessert was fresh and tasty. chicken biryani was perfectly cooked. gravy lacked flavor.,5,378,Wok & Roll,Pune,north indian,2023-11-05,2023-11,6,17,6201,3.01
2023-10-05 08:12:00,user_1338,Taste was amazing. oil was excessive.,2,463,Masala Magic,Hyderabad,pizza,2023-10-05,2023-10,3,8,6192,2.96
2023-10-23 17:34:00,user_1090,Portion size was generous. spices were well balanced.,2,189,Wok & Roll,Bangalore,north indian,2023-10-23,2023-10,0,17,6201,3.01
2023-09-15 04:39:00,user_171,Fries were soggy. delivery was late. rice was undercooked.,2,254,Pizza Junction,Mumbai,biryani,2023-09-15,2023-09,4,4,6182,2.99
2023-01-06 13:59:00,user_1477,Oil was excessive.,5,374,Pizza Junction,Chennai,south indian,2023-01-06,2023-01,4,13,6182,2.99
2023-10-31 20:55:00,user_431,Gravy lacked flavor. portion size was generous.,1,389,Pizza Junction,Pune,chinese,2023-10-31,2023-10,1,20,6182,2.99
2023-05-06 18:22:00,user_842,Oil was excessive.,5,490,Curry Nation,Chennai,north indian,2023-05-06,2023-05,5,18,6394,2.99
2023-01-02 15:55:00,user_1986,Taste was amazing. portion size was generous.,2,306,Curry Nation,Hyderabad,street food,2023-01-02,2023-01,0,15,6394,2.99
2023-12-05 10:05:00,user_182,Gravy lacked flavor. paneer curry was too salty. oil was excessive.,1,202,Wok & Roll,Chennai,curry,2023-12-05,2023-12,1,10,6201,3.01
2023-01-31 17:28:00,user_681,Chicken biryani was perfectly cooked. oil was excessive.,2,364,Pizza Junction,Chennai,south indian,2023-01-31,2023-01,1,17,6182,2.99
2023-03-10 12:20:00,user_231,Dessert was fresh and tasty. food arrived cold. gravy lacked flavor.,2,439,Masala Magic,Bangalore,south indian,2023-03-10,2023-03,4,12,6192,2.96
2023-04-14 07:52:00,user_141,Dessert was fresh and tasty. delivery was late. food arrived cold.,5,97,Biryani Blues,Chennai,pizza,2023-04-14,2023-04,4,7,6349,3.0
2023-12-03 07:45:00,user_1422,Naan was rubbery. rice was undercooked.,5,256,Pizza Junction,Delhi,north indian,2023-12-03,2023-12,6,7,6182,2.99
2023-01-12 10:33:00,user_631,Oil was excessive.,1,421,Curry Nation,Kolkata,pizza,2023-01-12,2023-01,3,10,6394,2.99
2023-01-17 13:25:00,user_1159,Taste was amazing. dessert was fresh and tasty.,2,308,Urban Tadka,Chennai,pizza,2023-01-17,2023-01,1,13,6131,2.98
2023-03-31 22:43:00,user_111,Fries were soggy. food arrived cold.,1,440,Spice Villa,Delhi,chinese,2023-03-31,2023-03,4,22,6366,2.99
2023-01-21 11:32:00,user_185,Taste was amazing. paneer curry was too salty. naan was rubbery.,1,84,Curry Nation,Chennai,street food,2023-01-21,2023-01,5,11,6394,2.99
2023-05-21 07:55:00,user_382,Taste was amazing. gravy lacked flavor.,5,7,Masala Magic,Delhi,street food,2023-05-21,2023-05,6,7,6192,2.96
2023-10-31 21:56:00,user_576,Food spilled during delivery. fries were soggy.,1,383,Masala Magic,Kolkata,north indian,2023-10-31,2023-10,1,21,6192,2.96
2023-01-30 00:14:00,user_1927,Rice was undercooked.,3,34,Wok & Roll,Hyderabad,north indian,2023-01-30,2023-01,0,0,6201,3.01
2023-06-13 18:42:00,user_1740,Gravy lacked flavor. oil was excessive. food arrived cold.,2,410,Spice Villa,Kolkata,biryani,2023-06-13,2023-06,1,18,6366,2.99
2023-01-06 19:14:00,user_1502,Gravy lacked flavor. packaging was neat.,5,151,Curry Nation,Chennai,chinese,2023-01-06,2023-01,4,19,6394,2.99
2023-03-24 10:16:00,user_476,Delivery was late. food spilled during delivery. dessert was fresh and tasty.,5,305,The Hungry Fork,Kolkata,north indian,2023-03-24,2023-03,4,10,6185,3.02
2023-05-26 01:40:00,user_1994,Gravy lacked flavor.,2,493,The Hungry Fork,Hyderabad,chinese,2023-05-26,2023-05,4,1,6185,3.02
2023-05-11 12:44:00,user_1245,Chicken biryani was perfectly cooked. food spilled during delivery. rice was undercooked.,5,296,Pizza Junction,Pune,chinese,2023-05-11,2023-05,3,12,6182,2.99
2023-10-10 21:09:00,user_519,Naan was rubbery.,4,92,Urban Tadka,Chennai,north indian,2023-10-10,2023-10,1,21,6131,2.98
2023-12-04 18:35:00,user_681,Food spilled during delivery. taste was amazing. oil was excessive.,3,366,Spice Villa,Kolkata,biryani,2023-12-04,2023-12,0,18,6366,2.99
2023-11-24 19:31:00,user_1552,Paneer curry was too salty. dessert was fresh and tasty.,3,104,The Hungry Fork,Bangalore,south indian,2023-11-24,2023-11,4,19,6185,3.02
2023-08-16 14:37:00,user_1042,Dessert was fresh and tasty.,5,190,Spice Villa,Kolkata,street food,2023-08-16,2023-08,2,14,6366,2.99
2023-06-18 18:01:00,user_1633,Portion size was generous. naan was rubbery. packaging was neat.,4,429,Curry Nation,Hyderabad,street food,2023-06-18,2023-06,6,18,6394,2.99
2023-08-20 18:41:00,user_272,Food spilled during delivery.,1,362,Spice Villa,Kolkata,biryani,2023-08-20,2023-08,6,18,6366,2.99
2023-08-05 15:45:00,user_1104,Chicken biryani was perfectly cooked. packaging was neat.,5,16,Masala Magic,Pune,biryani,2023-08-05,2023-08,5,15,6192,2.96
2023-10-26 03:45:00,user_1867,Oil was excessive. taste was amazing. spices were well balanced.,4,25,Urban Tadka,Kolkata,chinese,2023-10-26,2023-10,3,3,6131,2.98
2023-05-21 14:21:00,user_981,Delivery was late. taste was amazing.,5,467,Biryani Blues,Pune,pizza,2023-05-21,2023-05,6,14,6349,3.0
2023-03-05 16:47:00,user_1472,Rice was undercooked. gravy lacked flavor. taste was amazing.,1,448,Biryani Blues,Delhi,pizza,2023-03-05,2023-03,6,16,6349,3.0
2023-10-28 04:42:00,user_565,Delivery was late.,2,311,Masala Magic,Chennai,curry,2023-10-28,2023-10,5,4,6192,2.96
2023-01-28 14:39:00,user_1871,Delivery was late. packaging was neat. chicken biryani was perfectly cooked.,3,144,Pizza Junction,Delhi,north indian,2023-01-28,2023-01,5,14,6182,2.99
2023-05-07 14:42:00,user_1849,Chicken biryani was perfectly cooked. rice was undercooked.,5,435,Wok & Roll,Delhi,curry,2023-05-07,2023-05,6,14,6201,3.01
2023-03-25 13:48:00,user_355,Delivery was late. spices were well balanced.,3,260,Spice Villa,Delhi,biryani,2023-03-25,2023-03,5,13,6366,2.99
2023-06-20 10:28:00,user_323,Naan was rubbery.,2,21,Curry Nation,Hyderabad,south indian,2023-06-20,2023-06,1,10,6394,2.99
2023-11-08 18:55:00,user_417,Rice was undercooked. paneer curry was too salty.,3,221,Pizza Junction,Mumbai,curry,2023-11-08,2023-11,2,18,6182,2.99
2023-05-25 21:51:00,user_1820,Gravy lacked flavor. food spilled during delivery. paneer curry was too salty.,3,82,Spice Villa,Delhi,biryani,2023-05-25,2023-05,3,21,6366,2.99
2023-04-16 19:45:00,user_757,Food spilled during delivery. portion size was generous.,4,6,Spice Villa,Hyderabad,south indian,2023-04-16,2023-04,6,19,6366,2.99
2023-08-22 14:11:00,user_1443,Packaging was neat. paneer curry was too salty.,4,81,Wok & Roll,Hyderabad,curry,2023-08-22,2023-08,1,14,6201,3.01
2023-04-09 23:14:00,user_904,Packaging was neat.,3,358,Masala Magic,Delhi,pizza,2023-04-09,2023-04,6,23,6192,2.96
2023-08-24 08:20:00,user_63,Dessert was fresh and tasty. food spilled during delivery.,5,452,Spice Villa,Hyderabad,street food,2023-08-24,2023-08,3,8,6366,2.99
2023-03-19 10:18:00,user_1050,Naan was rubbery. portion size was generous. packaging was neat.,5,179,The Hungry Fork,Kolkata,street food,2023-03-19,2023-03,6,10,6185,3.02
2023-06-19 20:55:00,user_433,Paneer curry was too salty. naan was rubbery.,4,474,Wok & Roll,Mumbai,street food,2023-06-19,2023-06,0,20,6201,3.01
2023-01-12 18:13:00,user_1526,Oil was excessive. paneer curry was too salty. spices were well balanced.,2,465,Curry Nation,Delhi,north indian,2023-01-12,2023-01,3,18,6394,2.99
2023-05-29 16:28:00,user_632,Spices were well balanced. food arrived cold. delivery was late.,3,125,Masala Magic,Delhi,street food,2023-05-29,2023-05,0,16,6192,2.96
2023-02-10 18:37:00,user_1321,Taste was amazing. dessert was fresh and tasty.,1,74,Biryani Blues,Bangalore,biryani,2023-02-10,2023-02,4,18,6349,3.0
2023-03-16 02:16:00,user_41,Taste was amazing. delivery was late.,2,416,Spice Villa,Pune,north indian,2023-03-16,2023-03,3,2,6366,2.99
2023-01-12 13:12:00,user_1515,Food spilled during delivery.,2,156,Curry Nation,Bangalore,pizza,2023-01-12,2023-01,3,13,6394,2.99
2023-08-17 01:59:00,user_1335,Gravy lacked flavor.,2,336,The Hungry Fork,Hyderabad,south indian,2023-08-17,2023-08,3,1,6185,3.02
2023-08-06 20:00:00,user_1672,Gravy lacked flavor. naan was rubbery.,3,274,Pizza Junction,Bangalore,south indian,2023-08-06,2023-08,6,20,6182,2.99
2023-09-03 19:50:00,user_330,Spices were well balanced. packaging was neat.,1,346,Biryani Blues,Mumbai,pizza,2023-09-03,2023-09,6,19,6349,3.0
2023-09-19 01:51:00,user_1196,Dessert was fresh and tasty. rice was undercooked. oil was excessive.,1,11,Wok & Roll,Chennai,north indian,2023-09-19,2023-09,1,1,6201,3.01
2023-12-07 16:50:00,user_932,Naan was rubbery.,2,152,Masala Magic,Kolkata,south indian,2023-12-07,2023-12,3,16,6192,2.96
2023-02-17 06:49:00,user_242,Delivery was late. packaging was neat.,1,472,Curry Nation,Chennai,biryani,2023-02-17,2023-02,4,6,6394,2.99
